ES182100006A,0,PRODUCT 1,F,1620.0,3752.19,356.24,Secondary,Married,House,0.008019,52.06849315068493,3039.0,9833.0,2437.0,N,0.0,2.0,0.5025213,0.6504417,0.5108011,617.0,0.0,Payroll,0,Y,0001,euros,9.0,479.45,0.0,1702.88,8262.0,0.0,29397.95,10879.38,0.0,31503.11,0.2178298883821148,0.0,3.0,5.0,1.0,0.0,0.0,ES1821489396v00XXX,2021-12-31,0.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100069A,0,PRODUCT 1,M,4320.0,7685.5,327.19,Secondary,Single,House,0.00733,38.865753424657534,1743.0,2128.0,4982.0,Y,10.0,2.0,0.5025213,0.25673705,0.70769936,112.0,3.0,Payroll,0,Y,0014,euros,7.0,362.09,0.0,1296.55,4239.0,0.0,12193.69,3815.1,0.0,11659.41,0.2178181818181818,0.0,1.0,6.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100070P,0,PRODUCT 1,M,6480.0,14734.82,562.79,Bachelor,Single,House,0.032561,56.28493150684932,2091.0,6846.0,566.0,Y,2.0,1.0,0.5025213,0.65359724,0.3392877,1377.0,0.0,Payroll,0,Y,0001,euros,2.0,166.55,159.0,325.55,1958.28,1636.09,3594.37,1642.52,1566.65,3209.17,0.2178042469977209,0.0986619264671107,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100096A,1,PRODUCT 1,F,972.0,3024.0,175.12,Secondary,Married,House,0.028663,67.92876712328767,0.0,5391.0,4199.0,N,0.0,2.0,0.5025213,0.023952367,0.72094417,0.0,0.0,Pension,0,Y,NA,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100124C,0,PRODUCT 1,M,2700.0,5379.26,343.76,Secondary,Single,House,0.059364,65.89315068493151,0.0,7040.0,4053.0,N,0.0,1.0,0.5025213,0.71031785,0.5549468,1080.0,8.0,Pension,1,Y,NA,euros,13.0,261.87,0.0,1431.04,4752.0,0.0,19315.91,5410.64,0.0,21638.39,0.1024334152334152,0.0,4.0,7.0,2.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100145E,0,PRODUCT 1,F,2430.0,3128.71,201.47,Secondary,Single,House,0.01885,44.608219178082194,4375.0,762.0,1494.0,Y,8.0,2.0,0.6470449,0.7464864,0.7394118,1782.0,3.0,Payroll,0,Y,0002,euros,6.0,352.95,75.76,1011.29,8640.0,347.22,16757.13,9826.11,364.39,19001.95,0.1014117422831785,0.0,0.0,5.0,1.0,0.0,3.0,ES1821027155n00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0,22.0,euros
ES182100151I,0,PRODUCT 1,M,1620.0,2184.19,141.26,Bachelor,Single,House,0.019101,45.26575342465753,1451.0,4101.0,66.0,N,0.0,1.0,0.5025213,0.69521916,0.7295667,398.0,1.0,Payroll,0,N,0001,euros,3.0,324.0,0.0,402.43,6480.0,0.0,7020.0,6480.0,0.0,7140.91,0.0,0.0,1.0,2.0,0.0,0.0,1.0,ES1822355232m00XXX,2021-12-31,6281.15,6480.0,594.0,594.0,0.0,0.0,259.2,1.0,1,10.0,euros
ES182100152A,0,PRODUCT 1,F,1890.0,3052.94,116.64,Secondary,Married,Public housing,0.010032,44.06301369863014,2764.0,7358.0,4654.0,N,0.0,2.0,0.5025213,0.16544208,0.7490217,1761.0,4.0,Payroll,0,Y,0002,euros,11.0,488.73,0.0,2148.09,17280.0,0.0,48761.51,19332.86,0.0,61562.7,0.1042675567572087,0.0,2.0,9.0,0.0,0.0,2.0,ES1822468880f00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100199U,0,PRODUCT 1,F,1350.0,3234.6,226.69,Secondary,Married,House,0.022625,57.14520547945205,472.0,8167.0,4411.0,N,0.0,2.0,0.5025213,0.70442444,0.27644068,738.0,1.0,Payroll,0,Y,0022,euros,1.0,219.98,219.98,219.98,1959.34,1959.34,1959.34,2127.44,2127.44,2127.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100269Z,0,PRODUCT 1,M,2160.0,5129.41,279.83,Secondary,Married,House,0.010276,30.63013698630137,1313.0,4774.0,3699.0,N,0.0,2.0,0.5025213,0.28589788,0.44896227,177.0,2.0,Payroll,0,Y,0001,euros,2.0,245.42,0.0,245.42,2592.0,0.0,2592.0,3105.22,0.0,3105.22,0.0,0.0,1.0,1.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
