ES182100105H,0,PRODUCT 1,F,2322.0,2700.0,285.07,Secondary,Married,House,0.031329,54.273972602739725,8862.0,4493.0,3043.0,N,0.0,2.0,0.76515394,0.25475997,0.41184855,1733.0,4.0,Payroll,0,Y,0006,euros,14.0,510.43,88.99,3476.54,2700.0,292.68,18108.74,2789.1,300.4,17534.5,0.5558792140769115,0.0,0.0,12.0,2.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100138V,0,PRODUCT 1,M,1620.0,9897.88,350.68,Bachelor,Married,House,0.04622,39.28493150684932,0.0,1104.0,4620.0,Y,5.0,2.0,0.6674963,0.6075618,0.5726825,242.0,0.0,Pension,0,N,NA,euros,2.0,176.21,27.0,203.21,1306.64,540.0,1846.64,1421.6,540.0,1961.6,0.0,0.0,0.0,2.0,0.0,0.0,1.0,ES1821257287v00XXX,2021-11-30,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100139H,0,PRODUCT 1,F,1890.0,3628.1,288.2,Secondary,Married,House,0.010276,36.4,2305.0,6685.0,4955.0,N,0.0,3.0,0.5677755,0.60140836,0.09631869,1868.0,3.0,Payroll,1,N,0001,euros,11.0,229.66,0.0,874.54,3769.2,0.0,8297.53,3392.28,0.0,10235.16,0.1089090909090909,0.0,1.0,6.0,3.0,1.0,3.0,ES1822773880y00XXX,2021-12-31,3563.87,3240.0,10.8,37.46,26.66,0.0,0.0,1.0,2,74.0,euros
ES182100166A,0,PRODUCT 1,F,702.0,1833.84,182.9,Secondary,Married,Public housing,0.025164,39.33972602739726,1894.0,2908.0,4480.0,N,0.0,5.0,0.5025213,0.5248176,0.15663983,160.0,4.0,Payroll,0,Y,0006,euros,7.0,167.09,27.0,681.18,1350.0,255.96,4729.05,1439.1,237.98,4877.93,0.1783370930618695,0.0,0.0,7.0,0.0,0.0,3.0,ES1821770082p00XXX,2021-12-31,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100183G,0,PRODUCT 1,F,1242.0,2878.2,281.93,Secondary,Single,House,0.018634,67.75068493150685,0.0,4047.0,4523.0,N,0.0,1.0,0.5025213,0.60043293,0.7958031,1183.0,0.0,Pension,0,Y,NA,euros,2.0,70.09,18.03,88.12,646.92,180.36,827.28,630.29,162.32,792.61,0.1089090909090909,0.1013776930140566,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100186U,0,PRODUCT 1,F,1404.0,3234.6,157.14,Secondary,Single,House,0.00702,59.89315068493151,0.0,830.0,4830.0,N,0.0,1.0,0.5025213,0.6413042,0.5190973,2025.0,0.0,Pension,0,Y,NA,euros,2.0,122.06,34.68,156.74,1187.46,341.82,1529.28,1174.45,285.44,1459.89,0.2432292362354072,0.1000459309365735,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100213B,0,PRODUCT 1,F,594.0,3341.52,239.17,Secondary,Married,House,0.031329,38.00821917808219,1282.0,632.0,5042.0,N,0.0,4.0,0.5497171,0.4953661,0.5814837,2690.0,0.0,Payroll,1,N,0022,euros,1.0,59.05,59.05,59.05,540.0,540.0,540.0,540.0,540.0,540.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100247S,0,PRODUCT 1,F,2700.0,4835.27,232.58,Secondary,Married,House,0.010147,54.55890410958904,3408.0,7647.0,3444.0,N,0.0,2.0,0.5824924,0.6577836,0.19633396,1498.0,4.0,Payroll,0,Y,0012,euros,10.0,517.42,53.22,2217.56,16470.0,286.15,49958.59,18426.64,301.27,54840.29,0.0986590541004792,0.0,0.0,10.0,0.0,0.0,5.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100261Y,0,PRODUCT 1,F,1080.0,6264.0,266.92,Secondary,Married,House,0.026392,41.02465753424657,2389.0,7478.0,4099.0,N,0.0,2.0,0.5025213,0.50809216,0.5424451,2649.0,1.0,Payroll,0,Y,0032,euros,11.0,430.62,0.0,2049.02,5454.0,0.0,11661.68,6164.59,0.0,27756.0,0.0,0.0,1.0,4.0,5.0,1.0,3.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100314Z,0,PRODUCT 1,M,3510.0,2878.2,311.53,Secondary,Married,House,0.01885,29.556164383561644,2573.0,5248.0,3478.0,N,0.0,4.0,0.21771978,0.7807634,0.77008706,1073.0,0.0,Payroll,0,N,0002,euros,6.0,201.03,125.9,990.84,2700.0,1080.0,12781.26,2700.0,1151.28,13177.89,0.0701756441309906,0.0,0.0,3.0,3.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100375X,0,PRODUCT 1,M,2160.0,11307.6,366.34,Bachelor,Married,House,0.006305,59.04657534246575,2672.0,13057.0,4188.0,N,0.0,2.0,0.5025213,0.29162392,0.37740424,0.0,0.0,Payroll,0,Y,0066,euros,1.0,57.08,57.08,57.08,912.06,912.06,912.06,1104.68,1104.68,1104.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100392Z,0,PRODUCT 2,M,2160.0,2160.0,108.0,Secondary,Married,Living with relative,0.020246,33.76712328767123,638.0,560.0,4029.0,Y,17.0,4.0,0.09768201,0.26265627,0.7295667,215.0,0.0,Payroll,0,N,0001,euros,2.0,162.04,113.1,275.13,808.38,591.3,1399.68,867.78,622.51,1490.29,0.0,0.0,0.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100414J,0,PRODUCT 1,F,1350.0,6399.65,328.32,Secondary,Single,House,0.018634,33.863013698630134,4048.0,5972.0,4193.0,N,0.0,1.0,0.5025213,0.55700773,0.6512602,2519.0,4.0,Payroll,0,Y,0002,euros,8.0,75.47,0.0,218.8,648.0,0.0,1979.69,774.74,0.0,2649.78,0.1094825710431262,0.0,2.0,5.0,0.0,1.0,1.0,ES1821026684y00XXX,2021-11-30,0.0,540.0,0.0,0.0,0.0,0.0,1.6,0.0,0,65.0,euros
ES182100428K,0,PRODUCT 1,F,1080.0,14699.88,431.35,Bachelor,Married,House,0.007305,54.78904109589041,2082.0,393.0,3499.0,Y,18.0,2.0,0.85190547,0.56128764,0.53707,2334.0,1.0,Payroll,0,Y,0002,euros,2.0,103.58,69.99,173.57,1579.96,369.2,1949.16,1579.93,348.73,1928.66,0.1043038619179756,1.8611530138095063e-05,0.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100471T,0,PRODUCT 1,F,1350.0,8370.0,428.92,Secondary,Married,House,0.030755,41.50684931506849,392.0,70.0,6223.0,Y,1.0,3.0,0.5025213,0.6274333,0.5108011,0.0,0.0,Payroll,0,Y,0037,euros,1.0,175.29,175.29,175.29,2429.46,2429.46,2429.46,2429.46,2429.46,2429.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100473J,0,PRODUCT 1,M,4860.0,17798.78,620.24,Bachelor,Married,House,0.0105,44.50684931506849,2015.0,3319.0,4513.0,Y,7.0,2.0,0.5172308,0.5998137,0.3740208,1139.0,3.0,Payroll,0,Y,0001,euros,6.0,1053.36,39.96,4055.47,27000.0,976.32,108382.32,30207.6,870.53,120448.3,0.1995314752633493,0.0,0.0,2.0,4.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100492W,0,PRODUCT 1,F,5400.0,8593.94,690.61,Bachelor,Single,House,0.006629,34.69041095890411,892.0,6586.0,1849.0,N,0.0,4.0,0.6475615,0.6258166,0.3077367,554.0,5.0,Payroll,0,Y,0038,euros,13.0,604.81,0.0,1888.95,5400.0,0.0,20942.06,5685.12,0.0,19439.24,0.1521841860559651,0.0,5.0,3.0,5.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100534U,0,PRODUCT 1,F,1890.0,3078.0,173.39,Secondary,Married,House,0.028663,38.31780821917808,4363.0,425.0,3512.0,N,0.0,2.0,0.49833438,0.5434522,0.37233368,377.0,6.0,Payroll,0,N,0005,euros,13.0,821.62,0.0,1899.76,8154.0,0.0,16979.87,8433.83,0.0,17424.34,0.1048166830240644,0.0,5.0,8.0,0.0,0.0,2.0,ES1822144801z00XXX,2021-11-30,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100641A,1,PRODUCT 1,M,1350.0,3056.4,243.0,Secondary,Married,Living with relative,0.028663,31.24657534246576,459.0,11393.0,2704.0,N,0.0,2.0,0.5025213,0.071822554,0.5108011,499.0,0.0,Payroll,0,Y,0023,euros,1.0,148.14,148.14,148.14,1689.66,1689.66,1689.66,1527.66,1527.66,1527.66,0.1044190708620238,0.1044190708620238,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100647J,0,PRODUCT 2,F,1188.0,2970.0,148.5,Bachelor,Married,House,0.025164,46.96438356164384,1051.0,1203.0,672.0,N,0.0,2.0,0.5025213,0.62414575,0.47944897,733.0,7.0,Payroll,0,Y,0004,euros,11.0,339.9,0.0,1025.89,5400.0,0.0,11909.7,7453.4,0.0,14407.09,0.0,0.0,5.0,6.0,0.0,0.0,3.0,ES1822629628m00XXX,2021-12-31,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100722K,0,PRODUCT 1,M,6480.0,6540.48,319.68,Secondary,Married,House,0.028663,44.367123287671234,1321.0,8752.0,4617.0,Y,0.0,2.0,0.6471397,0.68105316,0.52809274,2580.0,1.0,Payroll,1,Y,0028,euros,5.0,81.0,57.23,357.0,727.38,0.0,1965.28,1890.0,508.73,5258.74,0.204351282071382,0.0,0.0,3.0,2.0,0.0,1.0,ES1822241207c00XXX,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,9.67,0.0,0,7.0,euros
ES182100733L,0,PRODUCT 1,F,1890.0,5400.0,251.75,Incomplete University,Married,House,0.006233,39.31780821917808,4551.0,3591.0,4241.0,N,0.0,2.0,0.097044215,0.6735448,0.3264752,188.0,0.0,Payroll,0,N,0054,euros,1.0,131.09,131.09,131.09,918.0,918.0,918.0,648.0,648.0,648.0,0.3203208556149733,0.3203208556149733,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100741I,0,PRODUCT 1,M,1080.0,3412.8,229.61,Secondary,Single,Living with relative,0.00712,23.794520547945204,382.0,7099.0,1379.0,Y,16.0,1.0,0.5025213,0.18478894,0.13680053,426.0,2.0,Payroll,0,Y,0001,euros,7.0,47.47,0.0,138.56,540.0,0.0,1650.78,540.0,0.0,1650.78,0.0,0.0,3.0,3.0,1.0,0.0,0.0,ES1821578014y00XXX,2021-12-31,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100781N,0,PRODUCT 1,M,4860.0,15931.78,513.92,Bachelor,Married,House,0.031329,55.35342465753425,2402.0,9586.0,3005.0,Y,1.0,2.0,0.5025213,0.7222881,0.12689753,134.0,3.0,Payroll,0,Y,0002,euros,4.0,270.79,0.0,422.81,2041.2,0.0,3661.15,1966.41,0.0,3700.4,0.1024197944113356,0.0,1.0,2.0,1.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100811H,0,PRODUCT 1,M,2160.0,19795.75,523.75,Bachelor,Married,House,0.022625,55.397260273972606,296.0,6628.0,3643.0,N,0.0,2.0,0.7599169,0.7968657,0.5118918,5.0,0.0,Payroll,0,N,0001,euros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
