ES182100025M,0,PRODUCT 1,F,2430.0,13590.88,450.74,Secondary,Married,House,0.025164,40.58904109589041,1652.0,2299.0,2299.0,Y,14.0,3.0,0.43770903,0.23376696,0.5424451,0.0,4.0,Payroll,0,Y,0008,euros,8.0,668.14,0.0,2322.23,10800.0,0.0,24940.35,12510.72,0.0,28360.88,0.4230649195302306,0.0,1.0,7.0,0.0,0.0,3.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100052I,0,PRODUCT 2,F,1080.0,2160.0,108.0,Secondary,Married,House,0.009334,21.846575342465755,895.0,6591.0,642.0,N,0.0,3.0,0.5025213,0.53554225,0.5108011,462.0,0.0,Payroll,0,Y,0002,euros,2.0,75.66,52.38,128.03,326.11,241.92,568.03,367.96,254.72,622.67,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100053X,0,PRODUCT 1,F,2430.0,3662.66,211.79,Secondary,Single,House,0.0196889999999999,55.81643835616438,0.0,7760.0,1993.0,N,0.0,1.0,0.5025213,0.24766472,0.4758499,649.0,4.0,Pension,0,Y,NA,euros,5.0,351.0,0.0,595.28,1080.0,0.0,2160.0,7020.0,0.0,9634.9,0.0,0.0,2.0,2.0,1.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100056U,0,PRODUCT 1,M,4320.0,18081.79,599.13,Secondary,Married,House,0.010006,50.038356164383565,9523.0,5504.0,1797.0,Y,3.0,2.0,0.5025213,0.52393407,0.5108011,1498.0,0.0,Payroll,0,Y,0031,euros,3.0,260.14,162.03,632.22,4860.0,1620.0,9167.04,6072.46,1709.1,10199.9,0.1089090909090909,0.0,0.0,3.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100130C,1,PRODUCT 1,F,1890.0,8687.95,369.63,Incomplete University,Single,House,0.0072739999999999,28.83835616438356,267.0,387.0,3190.0,N,0.0,2.0,0.5025213,0.2820695,0.12064103,56.0,0.0,Payroll,0,Y,0035,euros,2.0,150.25,134.95,285.2,1331.64,1188.16,2519.8,1568.05,1188.16,2756.21,0.0,0.0,0.0,2.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100136R,0,PRODUCT 1,M,1890.0,18863.17,592.27,Secondary,Married,House,0.04622,43.6958904109589,239.0,1146.0,4321.0,Y,9.0,3.0,0.5025213,0.6820166,0.5108011,2397.0,1.0,Payroll,1,N,0001,euros,2.0,785.25,77.19,862.44,14580.0,593.95,15173.95,15426.83,578.66,16005.49,0.1013879485443466,0.0,0.0,2.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100167C,0,PRODUCT 1,F,2160.0,5130.0,554.04,Secondary,Married,House,0.026392,41.44383561643836,1039.0,4221.0,652.0,N,0.0,2.0,0.5025213,0.55130786,0.16146308,1914.0,1.0,Payroll,0,Y,0042,euros,10.0,270.0,0.0,1116.24,5400.0,0.0,14342.93,5400.0,0.0,15084.04,0.4018648943969721,0.0,2.0,5.0,3.0,0.0,3.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100185V,0,PRODUCT 1,M,702.0,2252.45,130.84,Secondary,Married,House,0.018029,55.38356164383562,0.0,3508.0,3558.0,N,0.0,2.0,0.5025213,0.5573476,0.7713616,1792.0,5.0,Pension,0,Y,NA,euros,9.0,800.81,0.0,2335.74,13554.0,0.0,32707.58,14341.21,0.0,34161.75,0.1021338481983902,0.0,1.0,7.0,1.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100189S,0,PRODUCT 1,F,1620.0,3166.13,173.29,Incomplete University,Single,House,0.020713,46.04657534246575,1094.0,8184.0,339.0,N,0.0,1.0,0.5025213,0.010271649,0.5108011,581.0,0.0,Payroll,0,Y,0008,euros,4.0,305.71,0.0,667.93,6750.0,0.0,12096.0,6750.0,0.0,12630.82,0.0,0.0,2.0,2.0,0.0,0.0,1.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100205L,0,PRODUCT 1,F,756.0,9703.8,314.6,Secondary,Married,House,0.018209,50.14246575342466,1373.0,10539.0,1210.0,N,0.0,2.0,0.5025213,0.046215527,0.5495965,1111.0,0.0,Payroll,0,Y,0024,euros,3.0,182.66,53.04,410.75,2700.0,275.4,5135.4,2700.0,260.12,5547.8,0.1042681365940235,0.0,0.0,1.0,2.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100224K,0,PRODUCT 1,F,2700.0,15076.8,442.37,Secondary,Married,House,0.0196889999999999,38.6054794520548,5664.0,8127.0,2462.0,Y,7.0,4.0,0.5025213,0.5986321,0.344155,0.0,0.0,Payroll,0,Y,0001,euros,3.0,129.3,96.42,354.39,1286.82,733.81,2759.89,1158.14,729.27,2718.09,0.1089090909090909,0.0,0.0,1.0,2.0,0.0,1.0,ES1821871097g00XXX,2021-11-30,3.21,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,euros
ES182100233W,0,PRODUCT 1,F,2592.0,8156.05,347.11,Secondary,Married,House,0.010966,50.24931506849315,701.0,9730.0,1876.0,N,0.0,2.0,0.5025213,0.20158368,0.60927564,2071.0,8.0,Payroll,0,Y,0014,euros,11.0,350.62,0.0,1389.7,5940.0,0.0,22588.79,6177.33,0.0,25227.77,0.115596879736774,0.0,4.0,7.0,0.0,0.0,4.0,ES1821890572f00XXX,2021-11-30,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100263A,0,PRODUCT 1,F,1296.0,7020.0,391.99,Bachelor,Single,House,0.009549,64.26301369863013,0.0,2267.0,4483.0,N,0.0,1.0,0.7708145,0.23531376,0.2707074,2255.0,0.0,Pension,0,Y,NA,euros,2.0,174.7,98.79,273.49,1057.37,774.74,1832.11,887.71,851.42,1739.12,0.2095681416245378,0.0,0.0,2.0,0.0,0.0,2.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100274B,0,PRODUCT 1,M,3699.0,15660.0,459.38,Secondary,Married,House,0.026392,42.772602739726025,1106.0,8060.0,4018.0,Y,6.0,2.0,0.652943,0.6984529,0.80045134,2263.0,3.0,Payroll,0,Y,0002,euros,2.0,287.55,270.0,557.55,13520.25,0.0,13520.25,11136.64,5400.0,16536.64,0.2457287842149889,0.0,0.0,2.0,0.0,0.0,0.0,ES1821818678r00XXX,2021-11-30,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
ES182100319U,0,PRODUCT 1,F,1620.0,9383.04,394.42,Bachelor,Married,House,0.022625,31.86575342465753,782.0,7868.0,2992.0,N,0.0,3.0,0.6533676,0.56528986,0.49566582,2028.0,1.0,Payroll,0,Y,0001,euros,1.0,82.61,82.61,82.61,425.41,425.41,425.41,401.81,401.81,401.81,0.1042901490294855,0.1042901490294855,0.0,1.0,0.0,0.0,0.0,NA,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,euros
